energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,uri,track_album_name,playlist_name,track_id,track_name,release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.69,127.94,0.61,pop,-8.60,0.08,0.21,Lost Frequencies,4,0.050,68,spotify:track:4r6c2ClnuYLwNv4lEM7XlW,Love Is The Only Thing,Techno Bunker,4r6c2ClnuYLwNv4lEM7XlW,Love Is The Only Thing,11/8/2024,0.0074,15jDxA16MFYS22jkKrzT59,0,5,171094,0.055,4r6c2ClnuYLwNv4lEM7XlW,Techno,audio_features,37i9dQZF1DX4uPi2roRUwU
0.95,74.97,0.77,pop,-3.38,0.04,0.40,"Dimitri Vegas, Steve Aoki, Ann Lee, Sound Of Legend",4,0.271,68,spotify:track:03xIKiQXopptD4Sv8ijvcG,2 Times,Techno Bunker,03xIKiQXopptD4Sv8ijvcG,2 Times,10/4/2024,0.0007,4wiZ07TwRSwCUTjIXqcriy,0,9,152000,0.063,03xIKiQXopptD4Sv8ijvcG,Techno,audio_features,37i9dQZF1DX4uPi2roRUwU
0.88,130.09,0.59,pop,-5.15,0.07,0.52,"Alok, Bebe Rexha",4,0.035,68,spotify:track:0sftzYE0YgPHXrvJyUyGjB,Deep In Your Love,Techno Bunker,0sftzYE0YgPHXrvJyUyGjB,Deep In Your Love,1/12/2024,0.0001,3QkffLjHLnGMUgMAvrOgrs,1,7,144649,0.024,0sftzYE0YgPHXrvJyUyGjB,Techno,audio_features,37i9dQZF1DX4uPi2roRUwU
0.83,126.06,0.79,pop,-3.68,0.09,0.67,"The Blessed Madonna, Clementine Douglas",4,0.044,68,spotify:track:1TcF5F10EN17vraisG1gQv,Happier (feat. Clementine Douglas),Techno Bunker,1TcF5F10EN17vraisG1gQv,Happier (feat. Clementine Douglas),2/2/2024,0.0105,5Tuzxg7Wwhx4ydYsxFsd7o,1,0,170359,0.004,1TcF5F10EN17vraisG1gQv,Techno,audio_features,37i9dQZF1DX4uPi2roRUwU
0.80,119.98,0.72,pop,-5.47,0.08,0.93,"Purple Disco Machine, Benjamin Ingrosso, Nile Rodgers, Shenseea",4,0.054,68,spotify:track:1NpIUD4KqHaMT91kw0YV40,Honey Boy (feat. Nile Rodgers & Shenseea),Techno Bunker,1NpIUD4KqHaMT91kw0YV40,Honey Boy (feat. Nile Rodgers & Shenseea),5/3/2024,0.0001,0WWjvPdLmnwYrTi03XJ9ib,0,5,227283,0.010,1NpIUD4KqHaMT91kw0YV40,Techno,audio_features,37i9dQZF1DX4uPi2roRUwU
0.39,75.07,0.60,pop,-6.87,0.13,0.26,"Disclosure, Eliza Doolittle, Flume",4,0.026,70,spotify:track:3W2ZcrRsInZbjWylOi6KhZ,Settle (Special Edition),Future Bass,3W2ZcrRsInZbjWylOi6KhZ,You & Me - Flume Remix,6/3/2013,0.0001,7bdjtx1RTkWoSoOaIl7a8E,0,10,282813,0.378,3W2ZcrRsInZbjWylOi6KhZ,Future Bass,audio_features,3Ivv8tT1eEt89ALFXDy59O
0.80,100.00,0.71,pop,-7.06,0.31,0.34,"The Chainsmokers, ROZES",4,0.056,71,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,Roses,Future Bass,3vv9phIu6Y1vX3jcqaGz5Z,Roses,6/16/2015,0.0038,2GFflENKz28RcMoSuulPZC,1,4,226739,0.044,3vv9phIu6Y1vX3jcqaGz5Z,Future Bass,audio_features,3Ivv8tT1eEt89ALFXDy59O
0.95,141.99,0.63,pop,-3.74,0.11,0.42,Marshmello,4,0.034,68,spotify:track:3MEYFivt6bilQ9q9mFWZ4g,Alone,Future Bass,3MEYFivt6bilQ9q9mFWZ4g,Alone,5/13/2016,0.0155,7ePC9qS9mSOTY9E0YPP6yg,1,2,273803,0.024,3MEYFivt6bilQ9q9mFWZ4g,Future Bass,audio_features,3Ivv8tT1eEt89ALFXDy59O
0.94,120.00,0.76,pop,-6.43,0.12,0.04,Lavern,4,0.038,72,spotify:track:4SnuG111QPmgwRmlwhJ4Mg,Hold Me,Deep House Relax,4SnuG111QPmgwRmlwhJ4Mg,Hold Me,3/31/2023,0.7640,7osmi3cnYDpPDYflMWa80W,0,9,140000,0.586,4SnuG111QPmgwRmlwhJ4Mg,Deep House,audio_features,37i9dQZF1DX2TRYkJECvfC
0.43,81.11,0.70,pop,-8.20,0.30,0.77,Los Ángeles Azules,4,0.048,71,spotify:track:5hrxAFrYbNTLjAYSrmbpgr,Una Lluvia De Rosas,Cumbia Classics,5hrxAFrYbNTLjAYSrmbpgr,El Listón De Tu Pelo,1/1/1999,0.0000,3cwMyqMeTxBd26z6AjKGdv,0,11,216107,0.312,5hrxAFrYbNTLjAYSrmbpgr,Cumbia,audio_features,0KmkdDrKlNG5GPuoF0sf3y
0.48,90.94,0.74,pop,-9.10,0.09,0.77,Los Ángeles Azules,4,0.053,68,spotify:track:1Y372uxsCkKqNclj2ercap,Una Lluvia De Rosas,Cumbia Classics,1Y372uxsCkKqNclj2ercap,17 Años,1/1/1999,0.0000,3cwMyqMeTxBd26z6AjKGdv,1,0,181307,0.467,1Y372uxsCkKqNclj2ercap,Cumbia,audio_features,0KmkdDrKlNG5GPuoF0sf3y
0.54,80.10,0.72,pop,-8.87,0.07,0.81,Grupo Mojado,4,0.046,73,spotify:track:1xKP7GVLY33i5jmx1bB1Kk,Sueño Y Realidad,Cumbia Classics,1xKP7GVLY33i5jmx1bB1Kk,Piensa En Mí,1/1/1996,0.0000,3jVJ1fTyUxYdpzb8Pt9V6U,1,10,177040,0.348,1xKP7GVLY33i5jmx1bB1Kk,Cumbia,audio_features,0KmkdDrKlNG5GPuoF0sf3y
0.71,91.98,0.85,pop,-3.57,0.11,0.69,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",4,0.098,84,spotify:track:3mg9jYNC1NihbthlglzrWP,57,Reggaeton Hits,3mg9jYNC1NihbthlglzrWP,57,11/8/2024,0.0000,5TT8KluomuelzsNF7T1U37,0,1,298131,0.221,3mg9jYNC1NihbthlglzrWP,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.68,100.00,0.73,pop,-5.28,0.11,0.76,"FloyyMenor, Ozuna, Anitta",4,0.038,73,spotify:track:0JGTfiC4Z41GEEpMYLbWwO,Gata Only ,Reggaeton Hits,0JGTfiC4Z41GEEpMYLbWwO,Gata Only ,6/7/2024,0.0000,3j6Hr2FWIsjgTKWbfRx0tu,0,8,230526,0.318,0JGTfiC4Z41GEEpMYLbWwO,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.52,100.03,0.76,pop,-7.43,0.08,0.80,FloyyMenor,4,0.064,83,spotify:track:42wdz3j7gstgUuhoFLCXqd,EL COMIENZO,Reggaeton Hits,42wdz3j7gstgUuhoFLCXqd,PELIGROSA,8/9/2024,0.0000,6MikZBKCtKfPM4439yzBRz,0,6,134930,0.220,42wdz3j7gstgUuhoFLCXqd,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.62,104.01,0.77,pop,-4.52,0.15,0.25,"Myke Towers, Peso Pluma",4,0.042,72,spotify:track:1iIrqtbY2aogEHhQkmrV7w,LA PANTERA NEGRA,Reggaeton Hits,1iIrqtbY2aogEHhQkmrV7w,SE TE NOTA (feat. Peso Pluma),8/22/2024,0.0000,6NmYJszy5BaEm1WF4tJL7Z,1,0,190107,0.057,1iIrqtbY2aogEHhQkmrV7w,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.85,117.99,0.79,pop,-2.40,0.11,0.52,"Myke Towers, Bad Bunny",4,0.074,77,spotify:track:0LZy30mVmxqUpdQmaXKXBd,ADIVINO,Reggaeton Hits,0LZy30mVmxqUpdQmaXKXBd,ADIVINO,4/25/2024,0.0000,3sRyLQf04m9vm40JNRFiCl,0,10,278644,0.169,0LZy30mVmxqUpdQmaXKXBd,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.58,167.99,0.72,pop,-7.12,0.09,0.76,"Mora, SAIKO",4,0.082,71,spotify:track:0QRHOAeU8JRaVVn3UoZBih,ESTRELLA,Reggaeton Hits,0QRHOAeU8JRaVVn3UoZBih,REINA,8/28/2023,0.0000,0SoJvPHbKVhvmVJOp3kzp3,1,10,211879,0.632,0QRHOAeU8JRaVVn3UoZBih,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.78,96.06,0.91,pop,-2.25,0.18,0.35,"Bad Bunny, Feid",4,0.262,84,spotify:track:7iQXYTyuG13aoeHxGG28Nh,nadie sabe lo que va a pasar mañana,Reggaeton Hits,7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,10/13/2023,0.0000,4FftCsAcXXD1nFO9RFUNFO,1,5,162768,0.089,7iQXYTyuG13aoeHxGG28Nh,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.65,119.94,0.80,pop,-5.61,0.12,0.53,"Bad Bunny, Mora",4,0.071,70,spotify:track:4qSEvFGCpde73gqIuq3sho,nadie sabe lo que va a pasar mañana,Reggaeton Hits,4qSEvFGCpde73gqIuq3sho,HIBIKI,10/13/2023,0.0000,4FftCsAcXXD1nFO9RFUNFO,0,6,208000,0.604,4qSEvFGCpde73gqIuq3sho,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.62,139.06,0.79,pop,-5.01,0.58,0.13,Bad Bunny,4,0.068,77,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,nadie sabe lo que va a pasar mañana,Reggaeton Hits,4MjDJD8cW7iVeWInc2Bdyj,MONACO,10/13/2023,0.0004,4FftCsAcXXD1nFO9RFUNFO,0,4,267194,0.150,4MjDJD8cW7iVeWInc2Bdyj,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.72,94.60,0.85,pop,-5.41,0.12,0.40,"Bad Bunny, Young Miko",4,0.298,73,spotify:track:3nNmRE0DxHC6ZaKkrpUumS,nadie sabe lo que va a pasar mañana,Reggaeton Hits,3nNmRE0DxHC6ZaKkrpUumS,FINA,10/13/2023,0.0000,4FftCsAcXXD1nFO9RFUNFO,1,1,216328,0.087,3nNmRE0DxHC6ZaKkrpUumS,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.80,94.97,0.85,pop,-3.50,0.22,0.68,Rauw Alejandro,4,0.068,81,spotify:track:2kz1YOhJiNubjigR1gB1VX,PLAYA SATURNO,Reggaeton Hits,2kz1YOhJiNubjigR1gB1VX,DILUVIO,7/7/2023,0.0000,6E7Awtyx6opYTbPXx6ApzB,0,9,197053,0.343,2kz1YOhJiNubjigR1gB1VX,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.74,169.92,0.84,pop,-7.46,0.09,0.48,"KAROL G, Peso Pluma",4,0.307,83,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,MAÑANA SERÁ BONITO (BICHOTA SEASON),Reggaeton Hits,5RqSsdzTNPX1uzkmlHCFvK,QLONA,8/10/2023,0.0000,0FqAaUEyKCyUNFE1uQPZ7i,0,7,172798,0.520,5RqSsdzTNPX1uzkmlHCFvK,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.80,143.98,0.65,pop,-4.02,0.11,0.23,Bad Bunny,4,0.061,74,spotify:track:7ro0hRteUMfnOioTFI5TG1,WHERE SHE GOES,Reggaeton Hits,7ro0hRteUMfnOioTFI5TG1,WHERE SHE GOES,5/18/2023,0.6290,5gCcb5fsSb6w5K8SyJrgtB,0,9,231704,0.143,7ro0hRteUMfnOioTFI5TG1,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.71,140.02,0.86,pop,-5.56,0.08,0.69,"Eladio Carrion, Bad Bunny",4,0.103,73,spotify:track:0PB0O24JqAuNdOAFVJljMS,3MEN2 KBRN,Reggaeton Hits,0PB0O24JqAuNdOAFVJljMS,Coco Chanel,3/17/2023,0.0000,6BGN5CVd7koJApotl5Bj8u,0,3,208125,0.143,0PB0O24JqAuNdOAFVJljMS,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.70,123.06,0.71,pop,-5.77,0.32,0.58,"Arcángel, Bad Bunny",4,0.194,69,spotify:track:5MxFWjuqQIsbNWbMdMdbli,La Jumpa,Reggaeton Hits,5MxFWjuqQIsbNWbMdMdbli,La Jumpa,11/30/2022,0.0000,6LOhj1aK7vkGHJXtKU16PN,1,8,255693,0.298,5MxFWjuqQIsbNWbMdMdbli,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.71,92.01,0.91,pop,-5.11,0.09,0.43,"Bad Bunny, Chencho Corleone",4,0.082,81,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,Un Verano Sin Ti,Reggaeton Hits,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,5/6/2022,0.0000,3RQQmkQEvNCY4prGKE6oc5,0,1,178567,0.090,6Sq7ltF9Qa7SNFBsV5Cogx,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.62,103.07,0.80,pop,-10.23,0.10,0.45,"Bad Bunny, Buscabulla",4,0.375,74,spotify:track:44XjoNvtwevktFKjvVe1vH,Un Verano Sin Ti,Reggaeton Hits,44XjoNvtwevktFKjvVe1vH,Andrea,5/6/2022,0.0003,3RQQmkQEvNCY4prGKE6oc5,0,1,339612,0.762,44XjoNvtwevktFKjvVe1vH,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.48,98.05,0.80,pop,-8.80,0.06,0.23,Bad Bunny,4,0.052,79,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,Un Verano Sin Ti,Reggaeton Hits,5Eax0qFko2dh7Rl2lYs3bx,Efecto,5/6/2022,0.0000,3RQQmkQEvNCY4prGKE6oc5,0,7,213061,0.141,5Eax0qFko2dh7Rl2lYs3bx,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.72,106.67,0.65,pop,-5.20,0.13,0.19,Bad Bunny,4,0.253,79,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,Un Verano Sin Ti,Reggaeton Hits,1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,5/6/2022,0.0003,3RQQmkQEvNCY4prGKE6oc5,0,5,243717,0.099,1IHWl5LamUGEuP4ozKQSXZ,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.68,114.01,0.80,pop,-3.97,0.66,0.42,"Bad Bunny, JHAYCO",4,0.042,76,spotify:track:41oY4WCTj5kccfesTVFnvN,Un Verano Sin Ti,Reggaeton Hits,41oY4WCTj5kccfesTVFnvN,Tarot,5/6/2022,0.0000,3RQQmkQEvNCY4prGKE6oc5,0,11,237895,0.023,41oY4WCTj5kccfesTVFnvN,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.79,196.12,0.66,pop,-3.51,0.22,0.58,"Bad Bunny, Tony Dize",4,0.195,73,spotify:track:1797zYiX4cKosMH836X9Gt,Un Verano Sin Ti,Reggaeton Hits,1797zYiX4cKosMH836X9Gt,La Corriente,5/6/2022,0.0000,3RQQmkQEvNCY4prGKE6oc5,0,11,198367,0.229,1797zYiX4cKosMH836X9Gt,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.71,127.96,0.77,pop,-6.40,0.07,0.32,"Mora, JHAYCO",4,0.055,73,spotify:track:2hLXUbsOU9cDb9RFva9FYr,MICRODOSIS,Reggaeton Hits,2hLXUbsOU9cDb9RFva9FYr,MEMORIAS,4/1/2022,0.0000,0QLDQG7Jx78rEUDW03IhHC,0,2,228750,0.389,2hLXUbsOU9cDb9RFva9FYr,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.86,92.00,0.82,pop,-3.83,0.24,0.87,Tego Calderón,4,0.122,78,spotify:track:5YJ4BVvTFmVCxUyhKejHfR,El Abayarde,Reggaeton Hits,5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,7/1/2003,0.0001,6Q1kiSijkaHwoCwZUHW6IY,0,1,151667,0.400,5YJ4BVvTFmVCxUyhKejHfR,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.86,175.90,0.73,pop,-3.73,0.07,0.79,"Aventura, Bad Bunny",4,0.182,74,spotify:track:2vmfvSoZBFAt9hhRoEByLi,Volví,Reggaeton Hits,2vmfvSoZBFAt9hhRoEByLi,Volví,8/3/2021,0.0003,23zzZlUiABIg4ftZbJ7peK,1,1,230125,0.422,2vmfvSoZBFAt9hhRoEByLi,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.69,153.98,0.66,pop,-4.65,0.11,0.63,"Mora, Bad Bunny, Sech",4,0.067,73,spotify:track:0G2zPzWqVjR68iNPmx2TBe,Volando ,Reggaeton Hits,0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,7/8/2021,0.0000,4MCZWUKxkvdMITh4KapBKX,1,6,273474,0.207,0G2zPzWqVjR68iNPmx2TBe,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.65,179.95,0.64,pop,-4.60,0.14,0.44,Bad Bunny,4,0.118,75,spotify:track:2JPLbjOn0wPCngEot2STUS,Yonaguni,Reggaeton Hits,2JPLbjOn0wPCngEot2STUS,Yonaguni,6/4/2021,0.0000,6VSOIs13DaSG2IPilNviX5,1,1,206710,0.276,2JPLbjOn0wPCngEot2STUS,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.64,92.03,0.81,pop,-4.84,0.12,0.47,Bad Bunny,4,0.059,72,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,EL ÚLTIMO TOUR DEL MUNDO,Reggaeton Hits,5RubKOuDoPn5Kj5TLVxSxY,TE MUDASTE,11/27/2020,0.0006,2d9BCZeAAhiZWPpbX9aPCW,0,10,130014,0.234,5RubKOuDoPn5Kj5TLVxSxY,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.62,81.99,0.86,pop,-4.89,0.09,0.39,"Bad Bunny, ROSALÍA",4,0.286,74,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,EL ÚLTIMO TOUR DEL MUNDO,Reggaeton Hits,2XIc1pqjXV3Cr2BQUGNBck,LA NOCHE DE ANOCHE,11/27/2020,0.0000,2d9BCZeAAhiZWPpbX9aPCW,1,7,203201,0.030,2XIc1pqjXV3Cr2BQUGNBck,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.76,91.95,0.78,pop,-3.29,0.14,0.58,"ROSALÍA, Ozuna",4,0.225,69,spotify:track:7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",Reggaeton Hits,7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",8/15/2019,0.0009,3844bY26oeSkqd06th4EYp,1,1,201040,0.462,7BlBVFwvbWvcwNcUarQmjk,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.57,109.93,0.73,pop,-10.06,0.11,0.15,"Bad Bunny, JHAYCO",4,0.054,75,spotify:track:4MzXwWMhyBbmu6hOcLVD49,EL ÚLTIMO TOUR DEL MUNDO,Reggaeton Hits,4MzXwWMhyBbmu6hOcLVD49,DÁKITI,11/27/2020,0.0001,2d9BCZeAAhiZWPpbX9aPCW,0,4,205090,0.401,4MzXwWMhyBbmu6hOcLVD49,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.77,174.02,0.69,pop,-4.73,0.20,0.86,"Anuel AA, Bad Bunny",4,0.111,74,spotify:track:06s3QtMJVXw1AJX3UfvZG1,Emmanuel,Reggaeton Hits,06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,5/29/2020,0.0000,7JtT7OyWM8BnIS5FXXPMKg,1,8,246000,0.464,06s3QtMJVXw1AJX3UfvZG1,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.83,96.17,0.61,pop,-4.07,0.11,0.69,"Bad Bunny, Jowell & Randy, Ñengo Flow",4,0.379,72,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,YHLQMDLG,Reggaeton Hits,2DEZmgHKAvm41k4J3R2E9Y,Safaera,2/29/2020,0.0000,5lJqux7orBlA1QzyiBGti1,1,2,295177,0.010,2DEZmgHKAvm41k4J3R2E9Y,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.85,179.87,0.69,pop,-4.56,0.08,0.76,Bad Bunny,4,0.086,70,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,YHLQMDLG,Reggaeton Hits,6NfrH0ANGmgBXyxgV2PeXt,La Difícil,2/29/2020,0.0000,5lJqux7orBlA1QzyiBGti1,0,8,163084,0.086,6NfrH0ANGmgBXyxgV2PeXt,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.79,92.02,0.86,pop,-4.78,0.11,0.89,Bad Bunny,4,0.057,73,spotify:track:4r9jkMEnArtWGH2rL2FZl0,YHLQMDLG,Reggaeton Hits,4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,2/29/2020,0.0001,5lJqux7orBlA1QzyiBGti1,1,0,175918,0.169,4r9jkMEnArtWGH2rL2FZl0,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.60,129.93,0.90,pop,-5.31,0.13,0.82,Bad Bunny,4,0.065,74,spotify:track:41wtwzCZkXwpnakmwJ239F,YHLQMDLG,Reggaeton Hits,41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,2/29/2020,0.0000,5lJqux7orBlA1QzyiBGti1,1,2,170972,0.402,41wtwzCZkXwpnakmwJ239F,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.80,93.99,0.76,pop,-3.66,0.25,0.81,Bad Bunny,4,0.041,68,spotify:track:5kqNIqFjijuzvVLhuY9B8j,YHLQMDLG,Reggaeton Hits,5kqNIqFjijuzvVLhuY9B8j,La Zona,2/29/2020,0.0001,5lJqux7orBlA1QzyiBGti1,0,1,136893,0.200,5kqNIqFjijuzvVLhuY9B8j,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.76,97.01,0.86,pop,-5.16,0.34,0.45,Bad Bunny,4,0.070,69,spotify:track:0SqqAgdovOE24BzxIClpjw,YHLQMDLG,Reggaeton Hits,0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,2/29/2020,0.0001,5lJqux7orBlA1QzyiBGti1,1,11,172127,0.021,0SqqAgdovOE24BzxIClpjw,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.70,94.00,0.88,pop,-4.22,0.06,0.79,"Rauw Alejandro, Farruko",4,0.070,71,spotify:track:6mAN61JH0dzyZpWslS11jy,Fantasias,Reggaeton Hits,6mAN61JH0dzyZpWslS11jy,Fantasias,8/29/2019,0.0000,1Flcx9eDuv7pTGM9nJBmGL,1,1,199711,0.143,6mAN61JH0dzyZpWslS11jy,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.60,165.95,0.82,pop,-7.01,0.14,0.62,"Darell, Brytiago",4,0.318,70,spotify:track:7q3NthaBqFI6s0WnAlnIvq,Velitas,Reggaeton Hits,7q3NthaBqFI6s0WnAlnIvq,Velitas,7/12/2019,0.0000,12jwb6dkXYHWYg2YXvNCuA,1,2,225542,0.225,7q3NthaBqFI6s0WnAlnIvq,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.65,176.09,0.76,pop,-5.80,0.11,0.43,"J Balvin, Bad Bunny",4,0.319,82,spotify:track:0fea68AdmYNygeTGI4RC18,OASIS,Reggaeton Hits,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,6/28/2019,0.0000,6ylFfzx32ICw4L1A7YWNLN,1,7,242573,0.152,0fea68AdmYNygeTGI4RC18,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.79,92.60,0.64,pop,-4.44,0.36,0.93,"J Balvin, Bad Bunny",4,0.254,75,spotify:track:25ZAibhr3bdlMCLmubZDVt,OASIS,Reggaeton Hits,25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,6/28/2019,0.0000,6ylFfzx32ICw4L1A7YWNLN,0,10,222347,0.028,25ZAibhr3bdlMCLmubZDVt,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.62,176.17,0.61,pop,-4.77,0.24,0.24,"Bad Bunny, Tainy",4,0.309,72,spotify:track:2TH65lNHgvLxCKXM3apjxI,Callaita,Reggaeton Hits,2TH65lNHgvLxCKXM3apjxI,Callaita,5/31/2019,0.0000,06S3Qjh4QWLtn6c7CVhYh7,1,2,250534,0.600,2TH65lNHgvLxCKXM3apjxI,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.69,97.96,0.88,pop,-4.03,0.05,0.75,"ROSALÍA, J Balvin, El Guincho",4,0.124,69,spotify:track:2qG5sZ7Si6sdK74qLxedYM,Con Altura,Reggaeton Hits,2qG5sZ7Si6sdK74qLxedYM,Con Altura,3/28/2019,0.0033,4bxHLppgdmaYJk0yfdcP0l,1,6,161627,0.390,2qG5sZ7Si6sdK74qLxedYM,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.65,95.98,0.86,pop,-4.15,0.08,0.55,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago",4,0.098,69,spotify:track:4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,Reggaeton Hits,4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,3/28/2019,0.0000,76XsfdI0kGODDdhHAJKZi3,0,11,267500,0.391,4lzxJ4jCuFDXXGkE1LmpKR,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.86,93.99,0.74,pop,-2.65,0.06,0.66,"Daddy Yankee, Snow",4,0.059,76,spotify:track:5w9c2J52mkdntKOmRLeM2m,Con Calma,Reggaeton Hits,5w9c2J52mkdntKOmRLeM2m,Con Calma,1/24/2019,0.0000,1otwHKoQ5KPaiekpYk4tWh,0,8,193227,0.110,5w9c2J52mkdntKOmRLeM2m,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.84,96.99,0.75,pop,-4.34,0.12,0.87,"Becky G, Bad Bunny",4,0.045,70,spotify:track:2AY1UAimvTqjJC8vDJsOyy,MALA SANTA,Reggaeton Hits,2AY1UAimvTqjJC8vDJsOyy,Mayores,10/18/2019,0.0029,13MHW8hoLFjX7SaVEVmj3X,0,5,203187,0.145,2AY1UAimvTqjJC8vDJsOyy,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.67,87.96,0.82,pop,-7.54,0.17,0.70,"Mora, JHAYCO",4,0.148,74,spotify:track:5jzEwSyyymBlf1fa1o39T2,Primer Dia de Clases,Reggaeton Hits,5jzEwSyyymBlf1fa1o39T2,512,2/5/2021,0.0000,5r8T7S23cVDSd7a045h4N5,0,4,193636,0.348,5jzEwSyyymBlf1fa1o39T2,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
0.71,173.92,0.72,pop,-5.75,0.10,0.92,J Balvin,4,0.110,72,spotify:track:6Ges5C2IE738iJh4HyQizQ,La Familia B Sides,Reggaeton Hits,6Ges5C2IE738iJh4HyQizQ,Ay Vamos,9/12/2014,0.0001,4loQMkHOAbqVdyb59KBbsp,0,8,226413,0.157,6Ges5C2IE738iJh4HyQizQ,Reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe
